complaint_id,customer_id,timestamp,category,resolved
5980,885562,2025-10-22 11:32:11.684625,Other,0
5981,425024,2025-06-14 07:24:25.799198,Network Issue,0
5982,353533,2025-09-16 13:29:10.620718,Billing Issue,0
5983,957885,2025-01-23 10:33:45.651252,Other,1
5984,863165,2025-08-23 23:27:43.705923,Dropped Calls,1
5985,680513,2025-06-16 19:15:00.308041,Network Issue,1
5986,422280,2025-08-04 23:04:34.762016,Other,1
5987,388568,2025-11-23 23:42:57.742212,Slow Internet,0
5988,627604,2025-11-23 11:21:35.992803,Slow Internet,0
5989,389985,2024-12-24 16:52:30.680978,Other,0
5990,534797,2025-04-22 15:58:24.874318,Other,1
5991,342193,2025-08-28 22:30:55.825541,Billing Issue,0
5992,555299,2025-07-16 02:19:49.671880,Network Issue,1
5993,343737,2025-05-02 06:24:56.836835,Network Issue,0
5994,702082,2025-01-31 05:17:53.250061,Slow Internet,0
5995,655290,2025-07-05 19:27:59.840100,Network Issue,1
5996,820386,2025-09-24 07:15:20.298580,Dropped Calls,0
5997,963225,2025-10-09 12:44:43.907555,Dropped Calls,0
5998,957765,2025-10-30 02:48:14.895485,Dropped Calls,1
5999,871739,2025-05-17 23:25:39.785948,Dropped Calls,0
6000,311111,2025-02-28 20:54:12.115965,Billing Issue,0
6001,582766,2025-01-15 02:38:35.574754,Other,1
6002,269087,2025-08-22 11:51:30.352511,Network Issue,1
6003,328979,2025-04-16 01:51:48.647972,Slow Internet,0
6004,596372,2025-03-31 19:19:07.982776,Other,0
6005,139278,2025-05-05 23:03:13.583522,Other,0
6006,646739,2025-10-30 08:29:45.066199,Slow Internet,1
6007,959832,2025-03-18 12:04:54.020096,Billing Issue,0
6008,361713,2025-02-15 19:25:20.215532,Slow Internet,1
6009,288418,2025-08-17 15:43:58.718800,Slow Internet,1
6010,866497,2025-01-30 22:15:09.466918,Network Issue,0
6011,556029,2025-10-08 02:20:28.431341,Billing Issue,1
6012,561765,2024-12-31 17:37:27.813833,Billing Issue,0
6013,754619,2024-12-08 08:59:52.510112,Slow Internet,1
6014,234939,2025-09-02 02:07:49.838333,Network Issue,0
6015,480133,2025-06-11 20:06:55.583927,Billing Issue,1
6016,438196,2025-07-08 02:00:37.991185,Dropped Calls,0
6017,264166,2025-04-18 11:27:51.908111,Other,0
6018,213167,2025-06-01 13:35:28.696786,Billing Issue,0
6019,406993,2025-05-12 01:40:13.685633,Other,0
6020,398480,2025-10-14 14:06:52.926294,Billing Issue,1
6021,308332,2024-12-15 14:53:58.983144,Other,1
6022,910509,2025-06-14 15:22:40.191639,Slow Internet,1
6023,103851,2025-09-29 21:30:55.561236,Dropped Calls,1
6024,526524,2025-04-21 16:33:29.077872,Other,1
6025,194964,2025-03-21 05:29:35.117435,Slow Internet,0
6026,523257,2024-11-26 17:51:35.896470,Network Issue,1
6027,544273,2024-11-30 13:18:53.997525,Dropped Calls,0
6028,717746,2025-09-03 12:53:32.683949,Network Issue,1
6029,843302,2025-09-20 12:33:10.320713,Other,1
6030,766978,2025-04-14 22:21:25.635304,Network Issue,0
6031,796707,2024-11-28 18:22:37.654992,Other,0
6032,186880,2025-04-19 18:18:17.437558,Billing Issue,1
6033,660046,2025-10-18 14:38:21.710709,Other,0
6034,914604,2025-10-19 06:04:18.046461,Other,1
6035,239754,2025-02-10 02:35:03.403243,Other,0
6036,358175,2025-04-08 16:54:24.648433,Slow Internet,0
6037,862712,2025-05-14 00:19:17.156128,Slow Internet,1
6038,273701,2025-01-09 23:31:44.638016,Billing Issue,1
6039,893351,2025-10-31 04:44:19.662525,Other,1
6040,536837,2025-05-13 21:19:19.082770,Billing Issue,1
6041,478589,2025-11-13 23:21:45.053615,Other,0
6042,445543,2025-06-25 22:09:38.359320,Network Issue,1
6043,577602,2025-05-03 19:00:12.574121,Billing Issue,0
6044,876544,2025-06-11 08:09:21.707404,Network Issue,0
6045,675098,2025-07-15 20:43:56.123712,Billing Issue,1
6046,951778,2025-11-07 13:58:23.857787,Network Issue,1
6047,542153,2025-04-03 04:08:13.442086,Dropped Calls,0
6048,972422,2025-02-14 22:39:29.313428,Slow Internet,0
6049,220264,2025-08-27 14:08:59.412970,Slow Internet,1
6050,534945,2025-07-13 03:45:08.567246,Other,1
6051,599670,2025-07-01 04:42:00.499723,Slow Internet,0
6052,177646,2025-06-21 06:37:43.094268,Slow Internet,0
6053,979114,2025-10-20 05:40:25.676524,Billing Issue,0
6054,629951,2025-08-20 04:43:22.933295,Network Issue,1
6055,812955,2025-04-09 05:20:19.554256,Other,0
6056,940250,2025-05-26 06:55:41.163725,Network Issue,0
6057,821449,2025-06-14 23:42:59.247458,Other,0
6058,649272,2025-04-14 09:34:01.278430,Dropped Calls,0
6059,418249,2025-07-27 12:43:40.155520,Dropped Calls,1
6060,114701,2024-12-26 09:23:49.938840,Other,0
6061,166358,2025-09-23 05:22:28.182726,Dropped Calls,0
6062,659340,2025-01-12 22:43:04.210745,Billing Issue,1
6063,759629,2025-02-06 22:47:41.770546,Slow Internet,1
6064,760544,2025-08-07 20:00:07.436569,Billing Issue,1
6065,490572,2025-01-13 13:33:57.147716,Other,0
6066,613262,2025-04-29 09:41:18.398745,Dropped Calls,1
6067,619855,2025-05-20 17:23:09.924571,Network Issue,0
6068,513786,2025-08-21 22:01:06.718338,Slow Internet,0
6069,844578,2025-11-04 12:54:33.041245,Other,1
6070,867989,2025-01-22 23:16:25.238124,Other,1
6071,473773,2025-07-20 01:11:33.407881,Network Issue,1
6072,182375,2025-06-06 20:12:59.962713,Dropped Calls,0
6073,401020,2025-10-20 17:44:28.371571,Dropped Calls,1
6074,471109,2025-11-01 18:54:20.068319,Other,1
6075,232706,2024-12-08 02:24:26.296423,Billing Issue,1
6076,840787,2025-07-26 06:07:23.789940,Slow Internet,1
6077,625071,2024-12-31 06:28:39.896993,Slow Internet,0
6078,530425,2024-12-27 13:51:29.544683,Other,0
6079,532184,2025-05-15 14:23:09.866055,Network Issue,1
6080,515935,2025-05-21 20:22:14.481850,Network Issue,0
6081,759307,2025-02-17 17:48:59.360977,Slow Internet,1
6082,811158,2025-04-15 17:23:46.909285,Billing Issue,1
6083,765037,2024-12-28 14:38:55.941146,Other,1
6084,593879,2025-03-05 22:07:32.336882,Dropped Calls,0
6085,674809,2025-04-09 14:04:52.160989,Billing Issue,1
6086,166483,2025-08-24 18:44:05.216135,Slow Internet,1
6087,246292,2025-10-26 19:37:16.390856,Network Issue,1
6088,646963,2025-08-04 07:55:49.835305,Other,1
6089,130579,2025-03-24 10:19:04.372684,Dropped Calls,0
6090,179740,2025-05-23 11:43:57.770159,Slow Internet,1
6091,411846,2025-11-04 20:23:10.131509,Slow Internet,0
6092,933761,2025-11-04 03:28:02.684913,Other,1
6093,696239,2024-12-31 13:50:43.788464,Network Issue,0
6094,599809,2025-03-06 07:24:41.633832,Network Issue,0
6095,189344,2024-12-24 22:14:29.557326,Slow Internet,0
6096,449502,2025-03-14 04:50:12.903002,Network Issue,1
6097,471109,2024-12-31 05:25:59.724460,Dropped Calls,0
6098,808714,2025-08-06 13:05:02.949259,Dropped Calls,0
6099,568233,2025-01-06 18:26:49.799747,Network Issue,1
6100,342318,2025-11-04 08:19:55.404743,Dropped Calls,0
6101,482111,2025-06-13 16:42:47.651689,Billing Issue,1
6102,844972,2025-04-17 17:54:14.624420,Billing Issue,1
6103,702304,2025-06-23 21:16:22.502919,Dropped Calls,1
6104,348018,2025-08-26 00:13:17.246578,Network Issue,1
6105,158928,2024-12-02 19:16:06.326482,Slow Internet,1
6106,588072,2025-09-09 04:31:43.162606,Dropped Calls,1
6107,648111,2025-07-01 06:18:12.796496,Network Issue,0
6108,932465,2025-08-22 19:45:05.999722,Slow Internet,0
6109,643445,2025-01-22 13:28:50.632283,Slow Internet,0
6110,720879,2024-12-25 21:09:45.230802,Billing Issue,0
6111,720125,2025-06-14 17:35:19.232216,Other,0
6112,891374,2024-12-18 21:42:39.994247,Dropped Calls,1
6113,449691,2025-09-14 03:16:59.368884,Network Issue,0
6114,997077,2025-04-04 02:38:06.169686,Billing Issue,0
6115,972526,2024-12-29 05:12:14.949067,Slow Internet,0
6116,618012,2025-04-16 08:48:15.918544,Billing Issue,0
6117,489292,2024-12-07 13:00:39.786260,Dropped Calls,1
6118,971531,2025-05-07 11:03:13.390337,Dropped Calls,1
6119,934108,2025-02-01 15:37:13.701022,Other,1
6120,328231,2024-12-25 19:14:01.868866,Billing Issue,1
6121,654166,2025-09-23 19:30:18.615005,Billing Issue,1
6122,487826,2025-10-14 17:28:29.938963,Billing Issue,1
6123,323074,2024-12-11 02:51:51.429134,Billing Issue,1
6124,434474,2025-01-06 18:27:23.744647,Network Issue,1
6125,223462,2024-12-11 11:34:41.913021,Slow Internet,0
6126,521348,2025-02-25 20:15:21.099930,Network Issue,0
6127,498379,2025-06-04 16:35:27.579819,Dropped Calls,1
6128,250845,2025-03-31 17:41:15.079597,Billing Issue,0
6129,933794,2025-01-13 14:33:42.358078,Network Issue,0
6130,484543,2025-10-23 08:43:17.068758,Billing Issue,0
6131,184854,2025-08-18 19:17:45.927808,Billing Issue,0
6132,159385,2025-10-05 06:25:53.612715,Slow Internet,1
6133,226197,2025-04-12 10:28:29.199738,Network Issue,0
6134,524229,2025-08-06 15:42:56.005838,Network Issue,0
6135,133326,2025-06-12 08:19:35.719150,Other,0
6136,380020,2025-03-19 21:31:03.414682,Other,0
6137,577766,2025-05-24 17:17:29.254188,Dropped Calls,0
6138,150700,2025-08-15 06:15:43.354352,Billing Issue,1
6139,185220,2025-09-17 15:22:22.127947,Network Issue,1
6140,144929,2025-09-01 19:29:41.538609,Network Issue,1
6141,125652,2025-05-10 05:36:20.610583,Billing Issue,0
6142,354664,2024-12-05 02:11:34.503492,Slow Internet,0
6143,539656,2025-07-21 01:45:09.686315,Other,1
6144,646739,2024-12-11 01:20:54.693944,Network Issue,1
6145,422830,2025-04-13 08:31:31.049106,Slow Internet,0
6146,969219,2025-10-13 23:21:36.042842,Slow Internet,0
6147,753514,2024-12-04 21:16:59.725971,Billing Issue,1
6148,101603,2025-02-21 09:50:55.085250,Slow Internet,1
6149,831148,2025-07-05 06:22:41.518884,Network Issue,1
6150,394578,2025-07-17 12:01:50.805496,Dropped Calls,1
6151,160447,2025-11-22 19:20:58.305468,Network Issue,0
6152,881501,2025-02-17 11:09:53.031322,Network Issue,1
6153,791520,2025-05-09 10:50:48.401854,Other,1
6154,708786,2025-02-09 08:03:25.179987,Slow Internet,0
6155,131543,2025-04-05 06:12:00.230418,Slow Internet,1
6156,746305,2025-10-16 20:56:45.630311,Slow Internet,0
6157,977199,2025-06-08 08:52:39.712836,Dropped Calls,1
6158,127573,2025-08-07 04:41:28.215998,Slow Internet,0
6159,440554,2024-12-30 02:47:26.948591,Slow Internet,1
6160,935333,2025-09-27 04:09:24.062966,Billing Issue,0
6161,368855,2025-10-29 11:52:15.859270,Slow Internet,1
6162,336207,2025-08-26 15:56:40.495688,Billing Issue,1
6163,255948,2024-12-24 05:05:57.918634,Network Issue,0
6164,580520,2025-09-27 22:49:45.207868,Other,1
6165,278961,2025-02-26 06:07:35.508882,Billing Issue,0
6166,122756,2025-10-22 01:54:42.941623,Other,1
6167,104702,2025-04-24 21:18:23.356223,Dropped Calls,0
6168,242944,2025-04-17 15:08:00.904757,Dropped Calls,1
6169,415822,2025-09-05 18:49:47.643832,Billing Issue,0
6170,323179,2025-05-19 15:21:54.491450,Network Issue,1
6171,795219,2025-05-26 05:10:23.447349,Other,0
6172,625708,2025-03-30 00:25:30.538848,Billing Issue,1
6173,550492,2025-08-18 09:54:22.352856,Dropped Calls,1
6174,480999,2025-09-15 21:31:46.599930,Billing Issue,1
6175,544347,2025-10-05 23:24:19.678801,Other,0
6176,202525,2025-01-03 04:48:28.977317,Other,1
6177,204581,2025-06-16 22:48:24.306406,Other,1
6178,447063,2025-05-19 06:10:18.284945,Slow Internet,0
6179,153308,2025-05-23 09:03:28.808555,Slow Internet,0
6180,738666,2025-04-03 16:55:52.885764,Billing Issue,0
6181,432872,2025-06-04 20:33:02.582226,Slow Internet,1
6182,349167,2025-05-20 12:00:42.331934,Other,0
6183,510774,2025-09-24 14:11:02.635505,Slow Internet,1
6184,307325,2024-12-03 21:30:43.966285,Other,0
6185,796343,2025-04-25 14:18:39.634724,Billing Issue,0
6186,862013,2025-03-02 08:46:21.266210,Dropped Calls,0
6187,232378,2025-07-21 07:07:54.245438,Other,0
6188,747394,2025-05-29 08:01:40.998356,Billing Issue,1
6189,648470,2025-01-15 04:23:32.526170,Slow Internet,1
6190,817635,2025-02-28 19:28:52.248926,Billing Issue,1
6191,773350,2025-07-27 06:14:35.264175,Other,0
6192,589343,2025-06-25 00:04:22.986535,Slow Internet,1
6193,857098,2025-09-10 13:34:54.470874,Dropped Calls,0
6194,182934,2025-03-13 08:07:42.640896,Network Issue,1
6195,626390,2025-06-28 22:14:57.574345,Network Issue,0
6196,933338,2025-11-02 00:45:54.900952,Billing Issue,0
6197,866854,2025-03-07 01:10:08.204659,Other,1
6198,372778,2025-06-25 21:52:23.652217,Dropped Calls,1
6199,623965,2025-05-15 09:36:15.967386,Slow Internet,0
6200,169425,2024-11-28 16:29:30.482608,Network Issue,0
6201,883151,2025-01-20 19:03:49.720366,Billing Issue,0
6202,300295,2025-07-18 16:01:43.388947,Slow Internet,0
6203,306761,2024-11-28 09:59:15.895291,Slow Internet,0
6204,632501,2025-10-29 12:29:37.356354,Billing Issue,0
6205,979429,2025-11-12 11:44:35.385221,Dropped Calls,0
6206,603147,2025-01-30 10:17:05.831533,Slow Internet,1
6207,534385,2025-02-22 16:17:26.722950,Dropped Calls,0
6208,612318,2025-10-20 01:26:56.833097,Slow Internet,0
6209,373810,2025-01-19 23:31:14.370725,Dropped Calls,0
6210,934195,2024-12-15 05:14:59.993233,Dropped Calls,0
6211,895139,2024-12-15 16:40:15.684094,Slow Internet,0
6212,375854,2025-01-20 10:53:52.555089,Billing Issue,1
6213,497972,2025-08-25 17:31:26.681684,Network Issue,1
6214,284658,2025-05-17 09:24:14.434571,Other,0
6215,311525,2025-01-12 23:23:00.119447,Other,1
6216,451022,2025-05-07 23:24:42.897562,Other,0
6217,318983,2025-11-19 20:03:10.615379,Slow Internet,0
6218,288088,2025-08-13 13:52:42.911520,Billing Issue,1
6219,321377,2025-09-21 05:05:22.220999,Dropped Calls,1
6220,282990,2025-02-22 03:30:33.398443,Other,1
6221,601751,2025-02-07 06:14:51.633452,Billing Issue,0
6222,355358,2025-09-26 12:04:17.861144,Slow Internet,1
6223,342194,2024-11-27 04:18:51.178686,Dropped Calls,0
6224,655222,2025-09-17 03:37:13.956246,Billing Issue,1
6225,114783,2025-01-25 17:29:30.786168,Billing Issue,0
6226,243983,2025-03-13 15:38:30.293615,Slow Internet,1
6227,288076,2025-01-22 02:01:15.617736,Dropped Calls,1
6228,477552,2025-03-12 04:51:06.730870,Billing Issue,1
6229,649171,2024-12-13 05:12:05.623189,Slow Internet,0
6230,637065,2024-12-17 05:01:01.285969,Dropped Calls,0
6231,730405,2025-06-18 05:51:42.236799,Billing Issue,1
6232,363560,2025-01-14 13:32:03.205614,Slow Internet,0
6233,387574,2025-08-08 09:29:54.322868,Slow Internet,1
6234,969899,2024-12-27 17:49:58.271749,Dropped Calls,1
6235,236735,2025-05-02 23:29:52.231829,Dropped Calls,0
6236,957608,2025-08-19 18:21:30.825349,Billing Issue,0
6237,619989,2025-06-04 00:50:57.918004,Other,1
6238,319086,2024-12-20 15:47:14.069578,Billing Issue,0
6239,206914,2025-09-03 03:08:50.467574,Other,0
6240,365284,2024-11-26 02:28:20.542774,Billing Issue,0
6241,413004,2025-04-30 13:17:09.434909,Billing Issue,1
6242,978865,2024-12-22 15:51:55.406894,Other,1
6243,791304,2025-08-08 15:43:58.989377,Dropped Calls,1
6244,887255,2025-08-22 16:23:34.713833,Other,0
6245,568997,2025-10-25 22:03:38.531529,Dropped Calls,0
6246,805179,2025-01-20 14:26:32.041624,Slow Internet,1
6247,207949,2025-02-20 09:18:30.602496,Network Issue,0
6248,921727,2025-01-16 11:32:05.422163,Network Issue,1
6249,225932,2025-04-10 16:32:13.817204,Dropped Calls,0
6250,983354,2025-01-21 10:09:47.321656,Other,1
6251,863330,2025-09-17 23:22:08.021496,Other,0
6252,443891,2025-09-24 15:57:37.230557,Network Issue,0
6253,830516,2025-03-03 01:45:15.313281,Dropped Calls,0
6254,731954,2025-04-06 20:16:58.451507,Slow Internet,0
6255,308918,2025-10-01 12:57:42.611951,Other,1
6256,450353,2025-07-30 13:34:35.766428,Billing Issue,0
6257,182781,2025-07-13 19:42:05.434985,Slow Internet,0
6258,280040,2025-10-05 03:43:21.797068,Dropped Calls,0
6259,236284,2025-10-21 09:10:49.445986,Slow Internet,1
6260,125434,2025-11-17 05:52:40.006966,Slow Internet,1
6261,860977,2025-03-31 12:47:59.086512,Dropped Calls,0
6262,504026,2025-10-06 23:46:07.545606,Dropped Calls,1
6263,960038,2025-07-11 05:52:11.258570,Slow Internet,1
6264,498164,2025-06-25 04:32:37.012632,Billing Issue,0
6265,880581,2025-05-04 12:25:23.193641,Dropped Calls,1
6266,150672,2024-12-10 18:28:46.846471,Slow Internet,0
6267,383865,2025-02-21 17:15:53.897054,Other,1
6268,173687,2025-04-17 17:14:53.544803,Billing Issue,0
6269,687232,2025-06-11 12:54:05.814718,Billing Issue,0
6270,178980,2025-10-31 21:42:59.168939,Network Issue,1
6271,534797,2025-10-15 08:43:48.655712,Dropped Calls,0
6272,381823,2025-03-21 11:43:00.655047,Other,0
6273,110620,2025-08-04 02:34:37.301136,Other,1
6274,763986,2024-12-21 02:29:23.727315,Dropped Calls,1
6275,269338,2025-01-15 14:14:04.101712,Other,0
6276,617647,2025-06-15 18:29:45.442621,Dropped Calls,0
6277,345815,2025-04-14 07:31:51.234694,Billing Issue,0
6278,420239,2025-03-23 22:24:13.199588,Dropped Calls,1
6279,854262,2025-03-16 05:51:57.282674,Slow Internet,1
6280,450310,2025-05-01 17:38:32.057215,Other,0
6281,106799,2025-01-23 22:35:10.684539,Slow Internet,1
6282,835357,2025-05-09 21:34:10.815521,Billing Issue,1
6283,271508,2025-03-02 12:28:39.284943,Other,0
6284,697597,2025-06-19 05:14:35.144306,Billing Issue,0
6285,696220,2025-02-25 19:54:18.821584,Dropped Calls,0
6286,119325,2025-11-23 01:07:25.119395,Slow Internet,1
6287,876248,2025-11-24 11:04:06.975791,Slow Internet,1
6288,633478,2025-10-08 20:49:59.074378,Billing Issue,1
6289,823442,2025-07-30 22:18:13.470114,Billing Issue,1
6290,942161,2025-09-16 13:06:51.689884,Other,1
6291,522995,2025-10-13 07:38:28.660874,Slow Internet,1
6292,639697,2025-03-18 08:06:36.966339,Slow Internet,0
6293,826603,2025-11-23 22:22:26.903674,Dropped Calls,0
6294,961510,2025-11-04 13:41:09.757467,Other,0
6295,214151,2024-12-17 03:46:44.547404,Billing Issue,1
6296,354166,2025-02-10 14:08:40.277997,Network Issue,0
6297,257299,2024-12-28 00:20:05.745418,Dropped Calls,1
6298,859850,2025-10-03 03:33:17.476492,Billing Issue,1
6299,798874,2025-10-05 14:49:37.681230,Dropped Calls,1
6300,860756,2025-05-22 13:04:39.220798,Network Issue,0
6301,870130,2025-03-21 23:01:48.974161,Billing Issue,0
6302,687307,2025-03-01 23:26:57.629246,Billing Issue,0
6303,918560,2024-12-26 10:13:47.056030,Network Issue,1
6304,759169,2025-06-09 02:41:08.776921,Network Issue,1
6305,348933,2025-05-30 05:01:24.990521,Dropped Calls,1
6306,584191,2025-09-11 00:43:36.641264,Dropped Calls,0
6307,248542,2025-01-19 18:43:15.882230,Dropped Calls,0
6308,686120,2025-05-02 17:40:38.546846,Dropped Calls,1
6309,999747,2025-04-17 03:16:34.017558,Billing Issue,1
6310,467354,2025-06-07 20:44:27.016416,Other,0
6311,138045,2025-08-23 12:17:39.201124,Billing Issue,1
6312,379183,2025-09-25 02:25:06.038496,Dropped Calls,0
6313,291104,2025-09-21 23:14:44.363511,Billing Issue,0
6314,484363,2025-05-23 21:47:51.622123,Slow Internet,1
6315,110706,2025-10-22 09:49:10.849682,Dropped Calls,0
6316,815623,2025-02-14 06:17:12.970204,Other,0
6317,956277,2025-04-27 06:20:34.193712,Slow Internet,1
6318,455780,2025-03-24 01:57:08.495262,Slow Internet,0
6319,579740,2025-11-23 02:45:29.667729,Dropped Calls,0
6320,650962,2024-11-30 08:15:52.385237,Slow Internet,0
6321,490639,2025-10-17 19:30:31.056729,Dropped Calls,1
6322,401223,2025-05-14 20:27:07.862078,Slow Internet,0
6323,871061,2024-12-23 06:36:21.113420,Other,1
6324,779858,2025-11-06 23:25:45.926735,Other,1
6325,671511,2025-06-11 17:57:56.497511,Other,1
6326,471891,2025-05-13 10:49:49.504330,Other,0
6327,124738,2024-12-10 22:52:34.489004,Slow Internet,0
6328,184029,2025-01-02 13:15:56.335375,Other,0
6329,593009,2025-02-28 03:18:52.632484,Billing Issue,1
6330,453656,2024-11-30 23:12:39.912641,Network Issue,0
6331,758015,2025-10-07 10:26:17.013851,Dropped Calls,1
6332,807476,2024-11-29 12:13:25.603610,Dropped Calls,0
6333,774665,2025-01-08 05:46:02.178022,Billing Issue,1
6334,266694,2025-10-03 17:36:05.230938,Slow Internet,0
6335,678115,2025-04-16 12:05:33.211455,Network Issue,0
6336,318101,2025-01-13 18:16:46.959176,Network Issue,0
6337,363516,2025-10-21 00:54:12.683786,Other,1
6338,530117,2025-11-10 04:07:11.406801,Dropped Calls,0
6339,558049,2025-04-14 23:41:05.677829,Billing Issue,0
6340,794059,2025-08-04 16:47:58.709521,Other,0
6341,668543,2025-05-24 19:54:01.013521,Slow Internet,1
6342,588115,2025-02-05 14:22:47.619292,Slow Internet,1
6343,715022,2025-08-29 00:17:41.111989,Network Issue,0
6344,746305,2025-11-06 20:19:02.223355,Slow Internet,0
6345,369020,2025-01-07 02:27:02.060806,Billing Issue,0
6346,108252,2025-02-23 06:24:22.117959,Network Issue,0
6347,388239,2025-06-11 20:25:56.596596,Other,0
6348,263797,2025-03-05 02:08:47.827289,Other,1
6349,885064,2025-02-22 21:30:15.933359,Dropped Calls,1
6350,625071,2025-10-15 18:40:27.514338,Dropped Calls,1
6351,478220,2024-12-25 03:41:55.894596,Network Issue,1
6352,564700,2025-07-13 06:18:30.006266,Dropped Calls,1
6353,625904,2025-08-25 01:22:20.166786,Other,0
6354,813982,2025-09-30 11:54:06.704848,Dropped Calls,1
6355,189205,2024-12-08 16:12:19.161963,Billing Issue,0
6356,517601,2025-01-23 21:53:53.133460,Billing Issue,0
6357,896706,2025-08-08 09:24:22.129742,Slow Internet,1
6358,288133,2025-10-17 13:09:59.507276,Billing Issue,1
6359,718939,2025-04-18 08:32:31.467528,Dropped Calls,0
6360,925537,2025-01-18 16:43:47.738809,Slow Internet,0
6361,683781,2025-03-12 01:59:55.795911,Billing Issue,1
6362,845573,2025-02-13 17:39:36.780545,Dropped Calls,1
6363,417401,2025-02-18 07:29:11.116355,Slow Internet,1
6364,414691,2025-10-23 18:52:21.652174,Billing Issue,1
6365,346610,2025-04-24 14:14:39.621100,Dropped Calls,1
6366,385052,2025-04-17 04:47:40.124924,Billing Issue,1
6367,794204,2025-01-14 09:23:25.016967,Dropped Calls,1
6368,401832,2025-08-14 09:41:56.909041,Other,1
6369,424740,2025-11-14 03:40:07.392256,Billing Issue,0
6370,746301,2025-05-12 07:49:28.928518,Other,1
6371,458109,2025-01-02 13:10:14.240870,Billing Issue,1
6372,109249,2025-07-03 10:19:04.911861,Network Issue,1
6373,579993,2024-12-08 01:16:56.136783,Other,0
6374,652950,2025-07-06 09:20:57.748639,Dropped Calls,1
6375,631565,2025-02-02 23:00:48.044003,Dropped Calls,1
6376,204899,2025-08-15 19:43:36.543153,Billing Issue,1
6377,807473,2025-06-08 00:26:44.074987,Billing Issue,1
6378,575966,2025-09-08 23:19:52.974221,Dropped Calls,1
6379,374018,2025-02-02 13:32:35.438270,Other,0
6380,597562,2025-04-26 04:50:44.332316,Dropped Calls,0
6381,790731,2025-03-07 19:07:32.541046,Network Issue,1
6382,637029,2025-08-05 02:26:46.520502,Billing Issue,1
6383,575039,2025-07-24 18:03:59.383700,Slow Internet,1
6384,497739,2025-02-18 07:57:40.451888,Dropped Calls,0
6385,111531,2025-09-14 05:15:25.303292,Slow Internet,1
6386,493865,2025-03-03 01:32:06.750330,Billing Issue,0
6387,815623,2025-07-17 04:19:18.271375,Billing Issue,1
6388,745233,2025-11-24 17:43:51.570779,Slow Internet,1
6389,194911,2025-09-08 00:58:27.758771,Other,1
6390,704585,2025-02-07 18:55:17.152132,Slow Internet,1
6391,858766,2025-07-30 06:44:39.388709,Billing Issue,0
6392,105844,2025-10-22 07:46:14.860001,Other,1
6393,833718,2024-12-25 13:09:01.747954,Other,0
6394,217176,2025-01-09 00:17:58.381056,Slow Internet,0
6395,148806,2025-07-15 04:51:13.680590,Network Issue,0
6396,860457,2025-02-12 09:11:10.126290,Billing Issue,1
6397,132020,2025-08-26 07:57:53.893340,Network Issue,0
6398,408204,2025-05-21 07:41:00.888333,Other,1
6399,660972,2024-12-04 05:39:44.686826,Billing Issue,0
6400,313138,2025-04-19 15:00:44.867763,Network Issue,0
6401,190837,2025-07-12 03:03:58.711099,Dropped Calls,1
6402,910418,2025-08-01 03:06:03.095659,Billing Issue,1
6403,821068,2025-09-25 18:20:45.013713,Network Issue,1
6404,388367,2025-08-02 19:56:27.355680,Network Issue,1
6405,704540,2024-12-13 10:22:50.717407,Other,0
6406,271047,2025-02-02 16:47:01.035208,Other,1
6407,594409,2025-06-09 02:04:02.989190,Billing Issue,1
6408,943608,2025-09-18 17:24:10.697999,Slow Internet,0
6409,189800,2025-09-14 18:29:38.876157,Network Issue,0
6410,980134,2025-08-16 12:30:48.013177,Other,1
6411,149186,2025-08-08 08:39:44.330213,Other,1
6412,797381,2024-12-03 12:07:41.561422,Network Issue,0
6413,155018,2025-06-13 00:52:16.545206,Network Issue,0
6414,867517,2025-10-13 13:55:26.280073,Dropped Calls,1
6415,701444,2025-03-27 23:07:24.739969,Network Issue,1
6416,764978,2025-08-19 16:43:21.206456,Network Issue,0
6417,349357,2025-01-09 10:46:02.501817,Other,0
6418,790601,2025-01-29 21:47:04.239914,Dropped Calls,1
6419,211295,2025-05-12 10:08:47.880848,Billing Issue,0
6420,638457,2025-11-03 01:27:09.932548,Dropped Calls,0
6421,264860,2025-01-12 06:06:48.391640,Slow Internet,0
6422,359773,2025-02-19 19:18:20.970790,Billing Issue,0
6423,194834,2025-02-13 02:26:24.705581,Network Issue,1
6424,723774,2025-08-07 16:16:54.727438,Slow Internet,0
6425,718080,2025-11-16 03:55:55.499388,Slow Internet,1
6426,902288,2025-01-02 11:41:42.359041,Slow Internet,1
6427,874639,2024-12-14 06:11:35.635703,Other,0
6428,960513,2025-09-10 18:06:51.812674,Network Issue,1
6429,601886,2025-08-26 04:44:19.715816,Billing Issue,1
6430,786667,2025-11-18 09:20:55.300032,Slow Internet,1
6431,451986,2025-08-15 00:28:30.369571,Billing Issue,0
6432,895310,2025-04-14 03:37:08.998455,Billing Issue,1
6433,191348,2025-01-18 06:49:26.368350,Other,1
6434,371162,2025-07-06 09:02:23.338461,Other,0
6435,567306,2025-06-11 10:34:07.381681,Dropped Calls,1
6436,589445,2025-04-28 14:48:03.554527,Other,1
6437,804886,2025-04-22 17:20:51.902634,Slow Internet,0
6438,335855,2025-02-24 18:35:13.788348,Other,0
6439,168954,2025-07-10 19:04:02.281754,Dropped Calls,1
6440,625732,2025-01-20 12:41:57.588363,Slow Internet,1
6441,819078,2025-02-14 01:52:30.344699,Other,1
