customer_id,location,service_plan,data_usage,call_duration,complaints,churn
119824,Bhaktapur,Premium,3.76,108,1,0
838919,Kathmandu,Standard,6.79,381,2,1
525961,Dharan,Premium,9.78,498,4,1
438197,Kathmandu,Standard,6.59,328,3,1
929180,Kathmandu,Premium,0.63,525,5,0
400653,Bhaktapur,Standard,1.16,509,5,1
588154,Pokhara,Premium,5.67,101,3,0
497316,Bhaktapur,Basic,7.82,231,4,1
860756,Lalitpur,Premium,9.66,480,0,0
965249,Butwal,Basic,1.36,482,1,1
805749,Bhaktapur,Basic,5.48,285,3,1
524580,Dharan,Basic,0.78,426,4,0
631141,Lalitpur,Premium,7.8,51,3,1
137529,Biratnagar,Basic,5.57,551,0,1
594719,Biratnagar,Basic,6.31,67,2,1
522915,Dharan,Basic,1.05,490,3,1
837163,Biratnagar,Premium,9.78,588,1,0
335865,Dharan,Basic,3.89,134,4,1
948149,Bhaktapur,Basic,5.01,213,1,1
635867,Biratnagar,Standard,3.68,432,2,1
320487,Kathmandu,Premium,1.63,470,2,0
926779,Pokhara,Standard,7.53,247,0,0
405465,Kathmandu,Basic,7.8,139,0,0
703522,Pokhara,Basic,8.13,521,5,1
972020,Bhaktapur,Premium,6.49,285,0,1
784656,Bhaktapur,Premium,7.69,578,0,1
300869,Dharan,Premium,0.96,201,1,0
393169,Pokhara,Premium,6.81,106,0,1
878141,Kathmandu,Premium,2.1,598,2,0
855368,Dharan,Basic,5.41,306,2,1
450353,Kathmandu,Basic,2.38,179,2,1
773047,Biratnagar,Basic,4.16,402,3,0
235209,Biratnagar,Premium,4.67,105,4,1
618620,Biratnagar,Standard,4.24,588,1,0
849886,Butwal,Basic,2.51,176,2,0
823950,Bhaktapur,Basic,6.67,206,5,1
893051,Biratnagar,Standard,3.37,173,0,0
648508,Biratnagar,Premium,9.38,247,3,0
834930,Lalitpur,Premium,0.92,258,0,0
174645,Butwal,Standard,4.86,543,0,0
523365,Dharan,Basic,3.36,380,5,0
431688,Pokhara,Premium,5.88,87,3,0
660566,Pokhara,Basic,4.17,555,4,0
401034,Biratnagar,Premium,3.07,504,5,1
194935,Dharan,Standard,2.15,63,1,1
842503,Lalitpur,Premium,9.97,514,5,0
148758,Kathmandu,Basic,7.77,318,4,0
775114,Kathmandu,Premium,1.63,266,4,0
723962,Dharan,Standard,0.65,305,2,0
200508,Bhaktapur,Standard,9.99,479,2,1
195602,Bhaktapur,Standard,1.36,199,5,0
857298,Bhaktapur,Basic,2.93,237,3,1
612236,Lalitpur,Standard,6.4,483,1,1
792001,Bhaktapur,Standard,9.61,264,4,1
610847,Dharan,Basic,8.3,441,3,1
434142,Bhaktapur,Standard,5.53,435,5,1
648111,Butwal,Premium,3.4,470,3,1
498520,Kathmandu,Premium,3.97,478,2,1
547059,Dharan,Premium,3.7,361,0,1
559618,Lalitpur,Premium,3.29,35,4,0
954205,Kathmandu,Standard,9.75,202,2,0
977802,Biratnagar,Basic,5.05,61,0,1
583786,Kathmandu,Basic,2.04,52,2,1
518343,Pokhara,Standard,8.83,145,5,1
983639,Bhaktapur,Basic,6.35,350,0,0
555145,Pokhara,Standard,7.24,328,1,1
485177,Pokhara,Basic,0.23,512,1,1
183398,Kathmandu,Basic,3.45,600,2,0
551230,Butwal,Standard,6.27,466,0,0
109802,Bhaktapur,Standard,5.06,354,5,0
766742,Kathmandu,Premium,5.38,390,2,1
942795,Lalitpur,Standard,2.68,130,2,1
686582,Butwal,Standard,0.18,488,4,0
465500,Biratnagar,Standard,4.76,342,4,0
567978,Bhaktapur,Premium,7.8,435,2,1
512495,Biratnagar,Basic,7.06,67,1,0
191894,Bhaktapur,Premium,6.06,396,3,0
833027,Biratnagar,Standard,0.46,250,2,0
638417,Pokhara,Standard,7.17,40,0,1
249203,Pokhara,Basic,3.5,528,5,0
366151,Lalitpur,Standard,3.65,357,0,1
514955,Biratnagar,Basic,5.07,292,2,0
471387,Kathmandu,Standard,4.35,32,0,1
956490,Butwal,Standard,2.46,239,1,1
483086,Pokhara,Basic,4.17,234,2,0
596424,Pokhara,Premium,1.26,243,2,1
566530,Dharan,Basic,3.41,139,1,0
291858,Butwal,Basic,7.22,371,3,0
467632,Pokhara,Standard,8.8,487,1,0
450696,Pokhara,Premium,4.62,300,5,1
997708,Bhaktapur,Basic,7.27,37,5,0
763415,Biratnagar,Basic,3.75,35,0,1
716097,Butwal,Premium,1.38,221,0,0
162831,Butwal,Standard,0.25,360,4,0
647352,Kathmandu,Standard,7.06,523,4,0
182781,Biratnagar,Standard,2.16,391,4,1
563221,Kathmandu,Basic,5.7,244,4,0
671371,Dharan,Basic,7.22,307,3,0
415590,Kathmandu,Basic,3.49,201,5,1
913021,Dharan,Premium,2.54,513,2,0
730671,Dharan,Premium,1.29,373,1,1
938844,Dharan,Premium,3.6,117,5,1
648912,Bhaktapur,Premium,4.3,404,5,0
769334,Dharan,Basic,5.35,600,5,1
169343,Bhaktapur,Basic,7.86,557,4,1
271092,Lalitpur,Premium,5.59,200,1,1
932826,Lalitpur,Standard,1.3,317,5,0
452668,Bhaktapur,Standard,4.64,276,5,0
877074,Biratnagar,Standard,6.14,184,4,1
863117,Bhaktapur,Standard,0.49,471,5,1
759583,Lalitpur,Premium,0.27,217,4,0
640111,Biratnagar,Premium,1.41,112,5,1
603545,Dharan,Standard,0.65,329,0,0
234352,Dharan,Basic,2.91,45,1,1
668896,Bhaktapur,Standard,8.85,164,0,0
476444,Lalitpur,Premium,6.29,560,1,0
447814,Bhaktapur,Basic,5.98,240,4,0
390916,Butwal,Basic,2.03,304,1,0
364020,Butwal,Standard,9.08,340,4,0
903328,Bhaktapur,Basic,5.9,21,5,1
383728,Lalitpur,Standard,2.22,348,4,0
406569,Bhaktapur,Premium,7.95,272,5,0
853893,Dharan,Standard,8.22,237,2,0
177413,Butwal,Basic,9.64,20,3,0
269338,Butwal,Standard,4.83,30,1,1
281478,Lalitpur,Standard,7.39,297,1,1
231933,Dharan,Standard,8.54,435,0,1
860701,Butwal,Standard,4.91,270,2,1
748302,Lalitpur,Premium,9.3,329,2,1
522896,Kathmandu,Premium,6.43,214,3,0
256473,Biratnagar,Basic,0.34,600,1,1
950520,Butwal,Basic,5.97,171,3,0
119550,Lalitpur,Standard,9.9,281,1,1
486440,Kathmandu,Premium,7.26,411,2,1
799153,Pokhara,Basic,3.93,292,0,1
529020,Dharan,Standard,9.2,323,4,1
672230,Dharan,Standard,0.81,394,3,1
447780,Dharan,Standard,5.94,347,5,1
345743,Dharan,Standard,5.33,132,0,1
355186,Kathmandu,Standard,7.69,481,4,1
268422,Lalitpur,Basic,8.08,379,5,0
406708,Butwal,Premium,0.87,434,0,0
450432,Butwal,Premium,9.44,28,4,0
817487,Kathmandu,Premium,1.08,167,1,0
267127,Dharan,Standard,3.9,187,5,0
652562,Lalitpur,Standard,2.4,72,0,0
164312,Lalitpur,Basic,5.1,39,3,0
563501,Dharan,Premium,9.39,113,5,0
409576,Bhaktapur,Standard,9.32,23,4,1
385005,Dharan,Standard,5.7,86,5,0
718048,Dharan,Basic,2.89,175,3,0
878793,Bhaktapur,Standard,7.39,481,1,0
691752,Dharan,Premium,4.63,300,0,1
891660,Lalitpur,Premium,1.65,302,5,0
758594,Biratnagar,Standard,5.3,299,2,0
704082,Bhaktapur,Basic,4.3,149,2,0
510261,Lalitpur,Basic,2.27,137,5,0
269250,Bhaktapur,Premium,5.58,491,5,1
185169,Dharan,Basic,9.57,389,3,0
677158,Lalitpur,Premium,3.29,465,3,0
879597,Lalitpur,Basic,7.89,286,4,0
656957,Kathmandu,Basic,9.89,558,0,1
954317,Kathmandu,Basic,5.79,187,3,1
765575,Butwal,Premium,5.38,591,5,1
513219,Butwal,Basic,9.56,183,5,1
404170,Pokhara,Basic,3.29,576,4,0
458006,Pokhara,Basic,5.14,286,3,1
557415,Dharan,Premium,6.92,405,4,0
757847,Biratnagar,Basic,1.37,468,3,0
760746,Kathmandu,Basic,7.28,67,0,1
638077,Kathmandu,Basic,7.53,263,1,1
828090,Bhaktapur,Basic,5.32,105,4,1
107300,Butwal,Standard,4.66,345,4,0
658359,Pokhara,Basic,0.4,36,1,0
552337,Pokhara,Basic,3.96,343,4,0
836058,Kathmandu,Premium,2.83,74,5,0
625363,Dharan,Premium,6.36,193,5,0
459003,Butwal,Standard,4.16,482,5,0
919954,Bhaktapur,Premium,3.64,206,5,1
546382,Biratnagar,Basic,3.02,315,0,1
234367,Dharan,Basic,7.73,523,1,0
139943,Dharan,Basic,5.07,407,5,0
763300,Butwal,Premium,8.31,31,2,0
287435,Butwal,Premium,2.32,121,1,0
851356,Dharan,Standard,7.42,423,4,0
506127,Pokhara,Basic,0.35,216,0,0
318538,Bhaktapur,Basic,8.61,380,5,0
430900,Kathmandu,Standard,1.49,40,3,1
719283,Bhaktapur,Premium,5.03,429,4,1
698104,Lalitpur,Basic,1.42,577,1,1
866620,Kathmandu,Basic,1.61,342,4,0
515873,Butwal,Standard,9.2,322,0,1
249926,Pokhara,Premium,5.69,16,1,0
105788,Bhaktapur,Premium,2.79,570,2,0
262688,Lalitpur,Standard,1.43,120,4,1
588083,Pokhara,Standard,3.53,363,1,0
674150,Bhaktapur,Standard,9.32,193,1,0
974782,Pokhara,Premium,5.3,400,3,1
972422,Dharan,Standard,6.55,468,0,1
670155,Butwal,Standard,4.92,246,1,1
447167,Biratnagar,Basic,2.55,143,1,1
532801,Bhaktapur,Premium,2.87,45,0,0
609696,Dharan,Standard,0.62,111,1,1
916019,Dharan,Basic,2.5,251,1,0
778313,Butwal,Basic,8.42,167,1,1
197431,Lalitpur,Basic,5.19,401,4,0
714347,Pokhara,Premium,4.54,75,2,0
509080,Pokhara,Standard,6.96,264,2,0
112923,Lalitpur,Standard,9.59,548,4,0
779847,Lalitpur,Basic,3.29,56,2,1
179494,Kathmandu,Standard,3.52,552,1,1
518540,Biratnagar,Standard,3.46,52,3,0
741663,Lalitpur,Basic,5.38,525,4,1
855369,Butwal,Basic,3.04,463,3,0
580878,Bhaktapur,Basic,2.68,105,4,0
736939,Dharan,Premium,4.97,441,2,1
324296,Pokhara,Basic,6.0,388,0,1
625117,Pokhara,Standard,1.2,265,0,1
982612,Biratnagar,Basic,1.88,87,5,0
442761,Dharan,Standard,9.46,346,0,0
591422,Lalitpur,Basic,4.67,415,3,0
449812,Kathmandu,Standard,2.07,46,3,0
582103,Butwal,Basic,4.47,125,2,0
666713,Butwal,Premium,3.2,271,0,0
707757,Bhaktapur,Premium,9.19,516,0,1
640660,Lalitpur,Basic,6.6,56,0,1
887753,Butwal,Premium,4.89,101,4,0
858196,Kathmandu,Premium,1.42,362,0,0
429621,Butwal,Standard,8.8,446,1,0
104621,Kathmandu,Premium,8.53,359,0,1
206171,Biratnagar,Standard,6.6,415,5,0
238896,Dharan,Basic,4.74,489,3,1
129982,Bhaktapur,Standard,7.26,136,3,0
508112,Pokhara,Basic,0.39,247,1,0
711935,Bhaktapur,Basic,7.45,349,2,1
201096,Kathmandu,Basic,6.89,590,0,1
940739,Biratnagar,Premium,9.0,511,4,1
313973,Butwal,Premium,0.77,49,1,1
118524,Bhaktapur,Basic,0.15,312,3,0
813591,Pokhara,Premium,6.63,161,0,0
449330,Bhaktapur,Premium,9.16,430,2,1
107229,Bhaktapur,Basic,0.18,205,0,1
898067,Dharan,Premium,3.53,28,1,1
708472,Dharan,Basic,3.96,148,3,0
319169,Lalitpur,Premium,6.59,275,5,1
271291,Pokhara,Standard,6.8,473,3,1
596814,Butwal,Standard,0.12,578,0,0
928792,Bhaktapur,Premium,0.46,14,4,0
874844,Butwal,Standard,8.41,164,0,1
955652,Bhaktapur,Basic,7.43,367,5,1
576394,Kathmandu,Standard,9.96,190,0,0
349432,Kathmandu,Basic,1.97,297,2,1
613813,Biratnagar,Standard,7.84,587,3,1
963222,Pokhara,Standard,2.06,205,0,0
364693,Kathmandu,Basic,8.4,156,2,1
255638,Biratnagar,Basic,8.79,403,2,0
816870,Lalitpur,Basic,6.61,201,3,0
711312,Lalitpur,Premium,1.19,24,1,0
287203,Butwal,Standard,6.02,232,4,0
198105,Biratnagar,Standard,1.07,222,4,1
503178,Biratnagar,Basic,9.24,36,3,0
373590,Bhaktapur,Basic,6.41,551,0,1
944027,Biratnagar,Standard,8.82,215,5,0
985870,Kathmandu,Premium,1.96,194,5,1
269720,Kathmandu,Standard,6.19,384,1,0
954003,Butwal,Standard,7.33,266,5,0
983595,Biratnagar,Standard,7.14,543,1,1
605879,Butwal,Standard,8.95,173,5,0
544732,Pokhara,Premium,1.25,318,0,1
387042,Butwal,Basic,7.99,461,1,1
671064,Bhaktapur,Standard,2.3,479,1,1
697614,Butwal,Standard,2.34,126,5,0
675293,Biratnagar,Standard,7.04,303,2,0
654750,Biratnagar,Standard,5.94,488,0,1
559839,Butwal,Premium,7.76,330,4,1
425612,Lalitpur,Standard,8.32,567,4,0
579660,Butwal,Premium,9.53,121,0,1
716447,Pokhara,Premium,0.87,361,1,1
922394,Kathmandu,Standard,6.91,577,0,0
535640,Biratnagar,Basic,6.53,132,4,0
118615,Lalitpur,Standard,1.57,387,3,0
923084,Dharan,Premium,1.0,219,5,0
166899,Lalitpur,Standard,7.87,47,4,1
464795,Kathmandu,Standard,2.59,186,3,0
840784,Lalitpur,Standard,0.62,448,3,0
210716,Butwal,Premium,9.5,27,5,1
661924,Lalitpur,Basic,2.83,329,1,0
936199,Butwal,Basic,3.51,25,5,1
366669,Dharan,Standard,0.5,54,3,0
416066,Butwal,Standard,9.26,163,1,1
339450,Dharan,Standard,5.05,474,2,0
651336,Lalitpur,Basic,5.01,121,2,1
756467,Dharan,Standard,1.86,306,1,0
310460,Dharan,Premium,9.68,147,5,1
624876,Pokhara,Standard,7.18,173,1,1
883208,Lalitpur,Basic,3.14,541,0,1
644864,Pokhara,Premium,7.68,223,4,1
200383,Biratnagar,Premium,9.18,497,0,0
109447,Bhaktapur,Standard,4.35,335,2,1
955400,Biratnagar,Basic,0.82,489,4,0
499454,Dharan,Premium,2.17,377,0,0
156513,Dharan,Basic,3.55,448,2,1
949924,Pokhara,Premium,1.81,508,3,0
480026,Bhaktapur,Premium,9.84,455,0,0
110742,Butwal,Basic,0.66,520,5,0
178667,Lalitpur,Standard,9.98,406,2,1
721367,Bhaktapur,Premium,2.53,388,5,0
967306,Bhaktapur,Premium,4.91,116,3,0
740508,Pokhara,Premium,9.05,229,3,1
350619,Biratnagar,Premium,7.47,477,4,0
559832,Pokhara,Basic,8.84,505,5,1
974019,Lalitpur,Basic,9.08,195,5,0
693540,Bhaktapur,Standard,6.15,107,0,1
641989,Biratnagar,Basic,1.93,432,1,0
481756,Bhaktapur,Standard,9.95,38,4,0
100202,Pokhara,Premium,8.94,27,0,1
312419,Bhaktapur,Basic,2.23,321,0,0
732776,Dharan,Standard,1.89,428,1,0
219301,Pokhara,Premium,0.56,181,0,0
212656,Dharan,Standard,4.3,127,4,0
449384,Pokhara,Premium,4.47,379,4,1
122722,Pokhara,Premium,7.77,379,5,1
795510,Lalitpur,Basic,4.76,594,0,1
812955,Dharan,Standard,7.42,287,1,0
680804,Pokhara,Standard,2.34,186,2,1
278209,Pokhara,Standard,5.47,94,4,0
687601,Bhaktapur,Premium,6.67,541,4,1
408529,Kathmandu,Premium,9.38,26,2,0
604263,Biratnagar,Basic,6.13,575,2,1
994384,Butwal,Standard,3.58,113,3,1
205036,Bhaktapur,Standard,2.53,322,4,0
135047,Biratnagar,Standard,2.27,188,5,1
533832,Bhaktapur,Standard,6.57,241,0,1
508046,Pokhara,Premium,5.47,79,0,0
899576,Dharan,Premium,8.84,539,2,0
165061,Pokhara,Standard,4.77,143,1,1
154221,Bhaktapur,Basic,1.77,94,0,1
107010,Kathmandu,Basic,0.85,219,3,0
886148,Butwal,Basic,1.81,370,3,1
727209,Lalitpur,Premium,5.43,553,1,1
902890,Dharan,Standard,4.37,399,2,0
838297,Dharan,Standard,4.99,420,0,1
921611,Kathmandu,Standard,0.29,291,4,0
351177,Dharan,Standard,8.63,400,1,1
391272,Kathmandu,Basic,3.41,502,1,1
403871,Bhaktapur,Premium,9.04,455,2,0
110316,Dharan,Basic,2.3,596,2,1
574558,Bhaktapur,Basic,1.05,95,2,0
646928,Lalitpur,Standard,4.33,40,0,1
521777,Butwal,Premium,8.78,228,5,0
579977,Butwal,Basic,6.65,236,3,0
668938,Bhaktapur,Standard,1.18,521,1,0
875408,Butwal,Standard,6.27,91,4,0
547595,Dharan,Basic,6.53,48,0,1
603147,Dharan,Standard,0.64,505,2,1
574890,Lalitpur,Standard,7.91,183,2,0
588034,Biratnagar,Basic,5.29,53,2,0
855282,Biratnagar,Standard,8.92,494,4,0
799519,Lalitpur,Basic,0.11,387,3,1
416576,Dharan,Standard,6.09,113,2,0
579941,Butwal,Standard,6.54,22,5,1
482271,Pokhara,Basic,4.36,551,4,1
665592,Biratnagar,Premium,2.74,413,4,0
753073,Dharan,Basic,1.02,134,1,1
238631,Dharan,Standard,6.01,372,3,0
338554,Butwal,Standard,3.98,312,1,1
164179,Dharan,Premium,5.12,518,3,1
346914,Bhaktapur,Basic,6.03,158,4,1
426364,Pokhara,Premium,9.54,272,1,0
343546,Butwal,Premium,8.93,170,4,0
153308,Dharan,Basic,9.1,567,1,0
547942,Kathmandu,Basic,0.19,181,1,0
492556,Kathmandu,Standard,8.0,67,2,0
977851,Pokhara,Premium,3.78,128,2,1
117552,Butwal,Premium,3.58,109,1,0
540541,Dharan,Basic,7.99,422,2,1
739052,Kathmandu,Basic,6.51,518,1,1
346467,Bhaktapur,Standard,6.29,354,3,1
979429,Kathmandu,Basic,8.03,277,2,1
920619,Lalitpur,Standard,8.77,170,0,1
346838,Pokhara,Standard,2.36,395,3,0
337336,Dharan,Premium,6.93,584,2,1
356207,Bhaktapur,Basic,3.97,512,1,0
561709,Kathmandu,Basic,9.13,447,5,0
886146,Dharan,Premium,6.18,400,3,0
528707,Kathmandu,Standard,4.92,143,4,1
660491,Pokhara,Standard,5.23,288,2,1
326522,Kathmandu,Premium,7.25,475,5,0
922730,Kathmandu,Standard,5.07,110,0,1
670961,Kathmandu,Premium,8.12,412,3,0
990454,Dharan,Basic,4.67,282,0,0
831499,Lalitpur,Premium,2.15,269,0,1
631877,Pokhara,Basic,0.94,523,5,0
377287,Bhaktapur,Basic,2.32,324,1,0
579115,Butwal,Premium,0.52,460,2,0
796879,Biratnagar,Premium,7.24,367,1,0
351245,Kathmandu,Premium,7.42,13,4,0
392201,Butwal,Basic,2.59,561,2,1
389978,Pokhara,Basic,4.7,308,3,0
962691,Biratnagar,Basic,3.31,418,2,1
680454,Lalitpur,Basic,3.08,224,3,0
154859,Biratnagar,Premium,7.15,366,0,0
377888,Biratnagar,Standard,8.69,403,4,1
784964,Dharan,Premium,6.44,287,2,1
689394,Biratnagar,Premium,8.5,89,4,0
912167,Bhaktapur,Standard,5.87,207,2,1
367513,Dharan,Standard,0.62,346,5,1
273080,Kathmandu,Standard,3.04,71,1,1
577975,Butwal,Standard,6.35,554,2,0
965870,Pokhara,Basic,8.19,20,5,1
372434,Kathmandu,Standard,0.45,40,1,1
761858,Bhaktapur,Standard,0.44,101,5,1
832051,Kathmandu,Premium,8.01,430,2,0
857704,Pokhara,Premium,3.09,312,1,0
102196,Lalitpur,Premium,4.59,425,0,1
668297,Pokhara,Standard,4.52,54,5,1
667196,Pokhara,Standard,1.94,246,2,1
928494,Lalitpur,Premium,5.21,275,3,1
597270,Pokhara,Standard,3.47,70,5,1
617667,Biratnagar,Basic,7.49,296,2,0
142939,Pokhara,Premium,9.01,136,3,1
313560,Butwal,Basic,9.01,58,4,0
512213,Butwal,Standard,5.91,437,0,1
238107,Lalitpur,Basic,3.58,432,3,0
558065,Kathmandu,Basic,6.63,217,1,0
640080,Bhaktapur,Standard,0.4,600,0,0
691727,Pokhara,Basic,7.59,308,3,0
789877,Butwal,Standard,2.22,78,1,0
506189,Bhaktapur,Premium,7.12,41,5,1
953137,Dharan,Basic,6.3,51,1,1
860496,Lalitpur,Premium,5.55,121,3,1
772754,Lalitpur,Standard,2.82,156,1,1
487647,Kathmandu,Premium,1.32,45,5,0
743645,Lalitpur,Basic,5.24,533,2,0
980857,Dharan,Premium,1.68,322,1,1
394956,Kathmandu,Standard,1.0,443,4,1
882646,Dharan,Premium,2.18,192,3,0
896062,Dharan,Standard,0.48,572,2,0
205180,Lalitpur,Premium,9.09,505,0,0
266694,Bhaktapur,Premium,0.51,379,5,0
473171,Pokhara,Basic,2.61,597,4,1
871701,Biratnagar,Premium,9.89,317,1,1
534551,Pokhara,Basic,9.2,250,1,1
360192,Bhaktapur,Basic,10.0,166,5,1
689388,Bhaktapur,Standard,9.94,67,3,0
277813,Kathmandu,Standard,7.57,163,0,1
829263,Pokhara,Premium,4.16,411,5,0
558302,Lalitpur,Standard,0.26,100,3,1
563139,Butwal,Premium,5.82,375,3,1
229560,Lalitpur,Premium,6.46,34,2,1
557455,Biratnagar,Premium,2.67,257,4,0
915730,Butwal,Basic,5.7,486,0,0
453238,Butwal,Premium,7.8,65,2,0
161839,Pokhara,Standard,8.12,59,1,1
716489,Butwal,Standard,1.71,246,4,1
396092,Lalitpur,Premium,0.26,395,0,0
901392,Dharan,Standard,6.17,62,5,1
870181,Lalitpur,Premium,7.05,445,3,0
393994,Bhaktapur,Standard,6.73,306,3,0
397671,Butwal,Basic,6.84,269,5,1
310407,Bhaktapur,Basic,4.33,522,1,0
595893,Dharan,Standard,5.65,335,0,1
681163,Pokhara,Standard,2.33,138,3,1
924290,Lalitpur,Standard,5.13,419,2,1
657141,Biratnagar,Standard,2.45,45,2,0
375772,Bhaktapur,Premium,1.77,475,0,1
606656,Dharan,Premium,8.71,387,2,0
908814,Pokhara,Standard,2.78,223,1,0
838506,Lalitpur,Standard,2.39,253,4,0
106973,Butwal,Premium,7.41,505,3,0
681917,Dharan,Premium,2.23,201,5,0
464599,Butwal,Basic,8.08,293,2,0
239998,Bhaktapur,Basic,1.04,204,3,0
821581,Lalitpur,Basic,7.8,395,2,0
125701,Bhaktapur,Standard,8.85,140,5,0
103464,Dharan,Basic,4.03,512,5,0
155380,Lalitpur,Basic,0.84,337,5,0
340177,Biratnagar,Standard,5.64,363,5,0
708102,Pokhara,Premium,0.52,509,0,1
904249,Lalitpur,Standard,7.02,47,5,0
391857,Dharan,Standard,8.36,19,2,0
113341,Butwal,Premium,5.91,260,4,1
766259,Pokhara,Basic,3.49,390,4,1
162761,Pokhara,Premium,7.9,179,5,1
494449,Dharan,Basic,6.11,216,2,0
613433,Pokhara,Standard,1.25,482,3,0
689225,Biratnagar,Standard,8.0,66,3,1
399844,Pokhara,Standard,1.7,240,3,1
184201,Dharan,Premium,3.64,140,0,0
489358,Kathmandu,Premium,0.45,426,1,1
422280,Biratnagar,Basic,6.48,89,4,1
646483,Dharan,Basic,2.03,291,4,1
448527,Lalitpur,Premium,8.55,252,3,1
394241,Kathmandu,Standard,5.66,559,3,1
250345,Dharan,Standard,1.83,338,0,1
654227,Butwal,Basic,7.95,582,2,0
647058,Butwal,Standard,7.73,45,5,1
424228,Butwal,Basic,7.74,258,4,0
526260,Lalitpur,Premium,2.77,388,3,0
760280,Lalitpur,Premium,1.55,414,5,0
319514,Kathmandu,Premium,3.7,43,5,1
547120,Biratnagar,Standard,3.63,58,2,0
632389,Pokhara,Premium,1.01,473,1,1
208277,Butwal,Premium,2.79,373,0,0
922926,Bhaktapur,Basic,0.43,576,1,1
360132,Biratnagar,Premium,4.55,376,3,1
154060,Bhaktapur,Standard,7.9,143,1,0
966819,Lalitpur,Premium,5.26,582,4,0
845793,Kathmandu,Basic,7.37,46,2,1
322818,Kathmandu,Standard,9.18,445,5,0
981811,Biratnagar,Standard,9.18,498,0,1
474446,Lalitpur,Premium,8.73,400,1,0
626372,Biratnagar,Standard,7.24,412,5,0
950580,Biratnagar,Basic,3.7,552,0,0
126946,Pokhara,Premium,4.29,322,5,0
383233,Bhaktapur,Standard,8.45,579,5,0
221928,Kathmandu,Premium,5.38,213,4,1
164334,Dharan,Standard,8.86,185,2,1
609985,Butwal,Premium,0.62,492,4,1
646963,Bhaktapur,Premium,7.5,169,1,1
994243,Biratnagar,Basic,8.58,120,4,1
989373,Butwal,Standard,5.96,420,5,1
895895,Butwal,Premium,2.46,264,5,0
705014,Pokhara,Standard,2.65,522,4,0
691678,Biratnagar,Premium,1.19,257,4,0
912930,Biratnagar,Standard,8.6,530,3,1
525540,Lalitpur,Standard,9.64,265,1,1
238382,Dharan,Standard,7.29,267,3,0
315921,Kathmandu,Basic,4.23,269,2,1
160714,Butwal,Premium,3.22,209,5,0
473311,Dharan,Basic,6.44,535,4,1
755907,Kathmandu,Premium,1.3,346,1,1
836250,Biratnagar,Standard,6.06,564,3,1
129419,Dharan,Standard,5.09,544,0,1
755301,Butwal,Premium,2.09,61,1,1
194491,Lalitpur,Premium,5.47,171,5,1
700558,Biratnagar,Standard,6.09,326,1,0
390657,Biratnagar,Premium,7.86,95,0,0
119208,Biratnagar,Basic,7.94,196,4,0
177993,Kathmandu,Standard,5.42,213,2,0
808792,Biratnagar,Standard,9.34,190,2,1
671912,Bhaktapur,Standard,3.17,188,2,0
938395,Lalitpur,Standard,4.93,145,0,1
120633,Biratnagar,Premium,3.07,181,0,1
875127,Pokhara,Premium,7.18,598,2,1
392097,Biratnagar,Basic,9.75,301,5,1
497275,Pokhara,Basic,9.76,337,5,1
811895,Dharan,Standard,5.66,463,0,0
330284,Lalitpur,Standard,1.93,375,0,0
345514,Pokhara,Premium,7.75,505,4,0
335813,Biratnagar,Premium,5.25,376,1,0
449389,Bhaktapur,Premium,9.43,183,5,1
398734,Lalitpur,Standard,5.5,547,5,1
477552,Biratnagar,Standard,8.33,164,5,1
501950,Biratnagar,Premium,8.18,226,1,1
753753,Lalitpur,Basic,5.04,295,5,1
508587,Lalitpur,Premium,4.97,337,4,1
608390,Kathmandu,Standard,7.86,426,4,1
499890,Lalitpur,Premium,10.0,98,2,1
813235,Kathmandu,Premium,7.0,433,5,1
702082,Pokhara,Premium,5.22,597,4,1
359137,Butwal,Standard,5.6,345,4,0
491994,Lalitpur,Basic,1.96,170,2,1
288051,Bhaktapur,Standard,2.37,206,5,0
534888,Bhaktapur,Standard,1.9,318,4,0
739562,Pokhara,Premium,3.24,517,1,0
407409,Bhaktapur,Basic,4.49,467,0,1
427829,Biratnagar,Premium,2.02,539,1,1
375648,Dharan,Premium,9.85,378,1,0
606682,Kathmandu,Basic,4.34,217,1,0
990623,Butwal,Basic,7.88,593,2,1
975468,Biratnagar,Standard,9.8,418,1,0
884446,Butwal,Standard,6.67,171,3,0
606036,Kathmandu,Basic,3.63,358,5,0
471059,Dharan,Premium,3.09,257,2,1
248031,Bhaktapur,Standard,1.12,573,5,1
934480,Kathmandu,Standard,0.16,285,2,0
992998,Butwal,Basic,8.98,445,4,1
997520,Pokhara,Basic,5.1,149,5,0
933928,Kathmandu,Basic,7.37,390,1,0
448726,Biratnagar,Standard,7.33,560,2,0
409631,Lalitpur,Standard,7.91,125,5,0
379736,Biratnagar,Basic,6.95,227,5,0
824988,Bhaktapur,Basic,2.65,585,1,1
759677,Pokhara,Premium,1.49,150,1,1
473581,Kathmandu,Basic,0.41,224,1,1
399081,Pokhara,Basic,8.05,352,0,0
215028,Pokhara,Premium,6.39,488,4,1
495182,Bhaktapur,Standard,1.18,463,1,1
512332,Pokhara,Basic,6.05,63,0,0
445617,Lalitpur,Standard,4.35,224,4,0
719191,Dharan,Premium,4.11,296,1,1
239705,Butwal,Basic,9.65,321,0,0
114748,Biratnagar,Basic,2.91,476,2,0
247471,Dharan,Standard,4.35,214,0,0
219673,Pokhara,Premium,1.93,199,5,1
