tower_id,timestamp,data_load_MB,active_users,network_type
TWR7909,2025-11-23 01:11:45.589960,1155.93,35,VoLTE
TWR8247,2025-10-27 11:36:48.321618,2354.72,168,5G
TWR7251,2025-11-04 19:44:47.523148,4983.54,35,5G
TWR4079,2025-10-28 01:40:05.594441,4472.65,363,5G
TWR4960,2025-10-26 18:24:34.789117,3438.71,464,VoLTE
TWR8000,2025-11-20 23:47:25.412208,3000.17,477,4G
TWR7222,2025-11-21 09:29:47.259113,4205.4,74,4G
TWR8541,2025-11-01 19:19:26.876559,2479.63,356,4G
TWR1853,2025-11-04 01:41:50.037223,2072.4,475,VoLTE
TWR2831,2025-11-07 01:05:31.648093,3760.42,340,5G
TWR5762,2025-11-22 10:36:30.383708,2788.23,52,4G
TWR3527,2025-11-08 05:39:49.454776,2884.97,406,4G
TWR8881,2025-11-15 23:50:32.073865,3748.99,127,4G
TWR8504,2025-11-05 01:56:19.359493,2166.41,138,4G
TWR4282,2025-10-28 06:22:15.629616,3011.51,158,4G
TWR5443,2025-11-11 20:26:16.677971,3808.2,461,VoLTE
TWR4907,2025-11-15 23:47:30.904238,4319.48,254,4G
TWR6866,2025-10-30 08:52:36.756035,3247.62,239,VoLTE
TWR1891,2025-11-19 11:29:21.393512,4281.86,119,4G
TWR1005,2025-10-27 16:28:11.206937,286.61,307,5G
TWR1392,2025-11-17 04:37:34.687913,698.3,116,4G
TWR3306,2025-10-29 10:15:16.612787,4160.68,339,4G
TWR8043,2025-10-28 06:58:34.949314,2401.78,204,5G
TWR2195,2025-11-20 12:51:43.176610,1974.03,148,5G
TWR3746,2025-10-28 16:25:58.618051,444.34,442,5G
TWR9664,2025-11-14 11:47:15.947602,4397.05,464,VoLTE
TWR8763,2025-11-15 17:38:44.963289,507.06,236,5G
TWR1357,2025-11-08 12:38:08.183322,1210.97,471,4G
TWR8060,2025-10-27 00:46:19.309478,523.87,253,5G
TWR1403,2025-10-27 04:49:52.971915,2661.25,491,VoLTE
TWR5626,2025-11-14 20:08:12.214288,4922.21,92,VoLTE
TWR6642,2025-11-20 18:47:27.207867,1332.54,395,VoLTE
TWR2223,2025-11-04 03:51:15.328489,4613.16,85,VoLTE
TWR2350,2025-11-15 20:17:36.502612,4223.34,480,VoLTE
TWR9749,2025-11-02 05:06:17.361612,3284.18,43,4G
TWR4190,2025-11-17 17:29:33.862169,412.92,414,5G
TWR2147,2025-10-28 18:13:24.345261,4916.86,195,5G
TWR6847,2025-11-10 20:47:49.746965,168.06,103,VoLTE
TWR5059,2025-11-18 02:20:34.068985,976.37,475,VoLTE
TWR4192,2025-11-23 18:42:31.862074,2197.59,210,5G
TWR7787,2025-11-09 16:17:57.801133,2481.06,288,4G
TWR3417,2025-11-09 15:38:30.504646,2842.37,358,5G
TWR6738,2025-11-14 16:40:50.782906,1468.22,336,VoLTE
TWR8164,2025-11-06 08:24:11.680680,3281.12,379,4G
TWR1792,2025-11-13 07:18:37.991023,1365.01,121,4G
TWR8117,2025-10-28 06:26:27.721580,3896.23,276,4G
TWR6379,2025-11-03 07:26:26.714879,4255.65,461,4G
TWR7821,2025-11-06 09:43:42.175608,3377.81,373,VoLTE
TWR7855,2025-11-08 16:34:42.649560,4863.57,89,4G
TWR3748,2025-11-24 17:52:47.605207,3006.86,449,4G
TWR4223,2025-11-07 19:59:32.124898,2579.82,72,4G
TWR9410,2025-11-14 04:30:15.712234,1628.26,66,5G
TWR2166,2025-11-06 20:17:45.496298,2160.89,175,5G
TWR2557,2025-11-04 23:31:26.919615,1022.28,261,5G
TWR3299,2025-11-18 10:44:00.467413,240.4,488,5G
TWR2600,2025-11-18 16:30:34.802595,2613.66,32,5G
TWR3030,2025-11-09 03:51:10.122330,495.74,20,4G
TWR9856,2025-11-20 20:25:01.130019,1246.23,313,5G
TWR5165,2025-11-15 19:46:24.942445,2570.73,363,5G
TWR6348,2025-11-20 04:55:26.561010,4235.78,173,VoLTE
TWR3818,2025-10-31 16:45:18.540380,354.68,403,4G
TWR4908,2025-11-19 23:48:04.831439,1936.8,474,5G
TWR5039,2025-11-22 20:05:15.572493,4286.38,145,VoLTE
TWR3997,2025-11-18 02:50:17.132778,3933.16,255,VoLTE
TWR7602,2025-11-20 10:34:30.420417,4217.65,393,VoLTE
TWR5818,2025-10-27 06:24:20.640916,2317.06,490,VoLTE
TWR2312,2025-11-23 00:05:45.212109,4039.58,326,4G
TWR3635,2025-11-22 02:35:25.103841,277.65,175,4G
TWR6811,2025-11-21 11:24:53.685194,3701.3,330,5G
TWR2624,2025-11-14 19:36:09.589530,4113.8,182,VoLTE
TWR9747,2025-11-02 14:17:10.739505,2372.45,48,5G
TWR8074,2025-11-18 00:35:52.837637,2737.72,26,5G
TWR1119,2025-11-14 15:05:27.120709,4040.08,390,4G
TWR4023,2025-11-24 03:03:17.444009,3551.88,436,4G
TWR5165,2025-11-12 01:40:42.244210,2762.05,179,5G
TWR3266,2025-11-21 18:31:11.727150,3726.09,231,4G
TWR8131,2025-11-01 01:28:25.011966,4025.48,387,4G
TWR5069,2025-11-13 18:56:10.080101,1272.78,271,VoLTE
TWR1523,2025-10-29 05:35:06.735587,2807.46,197,4G
TWR4545,2025-11-09 21:04:36.304914,2355.64,218,VoLTE
TWR5193,2025-11-01 22:14:00.272951,1467.39,340,5G
TWR7244,2025-10-27 01:09:08.900707,897.74,172,VoLTE
TWR9464,2025-11-17 16:04:33.702432,1799.03,315,VoLTE
TWR2310,2025-11-20 17:11:54.406296,4238.23,448,4G
TWR5230,2025-11-19 01:50:33.615919,2170.13,12,5G
TWR4596,2025-11-10 00:45:15.506053,330.7,126,4G
TWR3816,2025-11-01 08:59:51.455347,1181.53,403,VoLTE
TWR7332,2025-11-09 02:46:10.654422,2410.07,147,VoLTE
TWR7272,2025-11-17 12:20:41.884193,3025.4,286,VoLTE
TWR2885,2025-11-20 19:59:19.905561,432.36,331,5G
TWR2896,2025-11-24 09:14:55.693463,3758.9,431,VoLTE
TWR6541,2025-11-04 11:07:27.213024,3229.8,421,VoLTE
TWR1213,2025-11-12 10:54:06.614724,690.36,76,5G
TWR4942,2025-11-08 00:53:24.252534,2363.36,410,5G
TWR3808,2025-11-21 05:48:36.378737,4725.2,475,5G
TWR6048,2025-11-14 10:55:32.526722,1078.45,37,VoLTE
TWR8237,2025-11-06 21:06:01.606357,504.91,310,4G
TWR1450,2025-11-17 18:16:19.538105,4651.09,458,5G
TWR4371,2025-11-08 03:41:51.865115,2472.0,54,5G
TWR4569,2025-11-06 02:38:25.759626,867.98,221,5G
TWR7925,2025-10-26 08:03:51.135980,200.7,145,5G
TWR7401,2025-11-23 14:10:20.999738,2718.8,342,4G
TWR4971,2025-10-26 15:02:55.776652,3384.3,195,VoLTE
TWR5378,2025-11-20 01:30:39.526141,813.87,377,VoLTE
TWR7901,2025-11-08 13:07:23.914287,4262.07,146,VoLTE
TWR4205,2025-11-11 02:06:02.973178,2303.19,215,VoLTE
TWR1979,2025-11-23 18:13:01.370305,2899.24,373,VoLTE
TWR7736,2025-11-14 17:41:31.026580,1928.36,369,4G
TWR3252,2025-10-30 05:02:30.061307,660.76,142,5G
TWR8848,2025-11-22 01:00:16.856716,1338.47,250,VoLTE
TWR4877,2025-11-23 08:01:39.858442,2303.96,314,4G
TWR2001,2025-11-06 22:58:59.908135,2576.18,489,5G
TWR3416,2025-10-30 04:17:18.567874,4152.55,435,5G
TWR8504,2025-11-20 07:33:24.797628,4959.39,44,5G
TWR6555,2025-11-08 17:14:28.903603,339.62,450,4G
TWR9102,2025-11-03 09:39:41.524720,4603.03,229,4G
TWR7180,2025-11-06 01:29:39.830859,707.0,189,4G
TWR9296,2025-11-08 13:10:24.280077,848.04,271,5G
TWR7512,2025-11-25 05:27:41.081862,2305.49,146,5G
TWR6779,2025-11-23 22:52:35.501935,904.34,113,VoLTE
TWR5769,2025-10-28 07:43:13.751953,3238.93,139,4G
TWR6818,2025-11-21 13:43:37.370223,288.27,195,5G
TWR1797,2025-11-08 04:28:11.940063,1070.49,108,4G
TWR9380,2025-11-10 04:29:04.295078,2966.46,43,VoLTE
TWR3522,2025-11-12 14:15:09.092624,1253.71,383,VoLTE
TWR7516,2025-11-02 15:50:09.208785,4098.61,347,4G
TWR5915,2025-11-04 22:37:56.799601,700.76,478,4G
TWR7487,2025-11-06 11:52:42.942730,2642.64,39,4G
TWR9192,2025-11-05 09:18:36.884261,4630.71,12,5G
TWR5584,2025-10-29 21:20:05.095677,2898.59,435,5G
TWR6165,2025-10-28 06:05:33.155806,1291.18,44,VoLTE
TWR8212,2025-10-29 21:06:11.716877,4589.84,494,4G
TWR5067,2025-11-12 23:20:47.823795,1869.43,262,4G
TWR3693,2025-10-26 23:31:35.569826,4576.09,28,5G
TWR5142,2025-11-24 23:54:04.788789,753.2,443,4G
TWR1324,2025-11-02 17:44:18.243487,4738.31,255,5G
TWR7778,2025-11-17 23:54:38.399081,3344.21,110,5G
TWR7904,2025-11-22 17:14:49.458183,717.29,437,5G
TWR7425,2025-11-17 12:44:46.862163,373.11,285,4G
TWR2296,2025-11-21 14:31:10.044267,3250.78,105,VoLTE
TWR2948,2025-11-07 00:23:53.077089,1232.5,447,5G
TWR3006,2025-11-07 11:19:06.484743,4922.75,439,VoLTE
TWR4591,2025-11-14 14:23:33.248473,1667.32,40,VoLTE
TWR7585,2025-10-30 16:43:40.942224,2494.86,87,5G
TWR8671,2025-11-22 00:38:07.618339,3534.02,94,4G
TWR2665,2025-11-19 08:08:41.961967,1907.0,135,4G
TWR5538,2025-11-04 18:32:08.727777,1680.96,415,4G
TWR6960,2025-10-27 03:00:36.083065,1466.5,82,4G
TWR7400,2025-11-07 17:53:56.558217,2671.08,397,5G
TWR8129,2025-11-19 16:06:56.161889,908.06,32,4G
TWR8640,2025-11-17 17:55:30.298632,809.73,50,4G
TWR4092,2025-11-16 03:05:46.951916,2104.29,171,VoLTE
TWR9768,2025-10-27 02:22:23.831967,1341.89,210,4G
TWR8928,2025-11-08 17:28:10.980511,1289.01,10,VoLTE
TWR7576,2025-11-11 22:28:22.850332,2104.76,265,5G
TWR4468,2025-11-13 19:19:57.821623,1204.51,283,VoLTE
TWR1220,2025-11-12 01:44:22.247493,4684.92,422,4G
TWR8395,2025-10-30 08:47:16.696847,2488.59,276,5G
TWR3615,2025-11-24 06:03:30.096364,3663.85,385,5G
TWR3507,2025-11-12 16:47:30.574814,2602.4,68,5G
TWR2166,2025-10-31 06:26:07.296842,217.16,31,4G
TWR3561,2025-11-18 08:08:29.585022,635.7,255,VoLTE
TWR9568,2025-11-09 23:12:42.674015,2949.28,175,4G
TWR3227,2025-11-06 01:40:56.151159,1102.35,69,VoLTE
TWR4726,2025-11-23 11:04:51.160847,4539.73,377,VoLTE
TWR4249,2025-11-22 13:59:43.463799,1108.15,98,VoLTE
TWR2537,2025-11-08 03:00:58.396640,4613.42,333,VoLTE
TWR6027,2025-11-03 10:38:56.944764,1846.59,137,VoLTE
TWR4806,2025-11-16 18:26:53.667399,1365.82,296,VoLTE
TWR3968,2025-11-21 14:03:40.082840,4133.62,483,5G
TWR4061,2025-11-01 05:12:18.929738,304.09,18,4G
TWR9509,2025-11-12 14:00:21.091202,4154.12,200,4G
TWR6691,2025-11-11 20:12:14.518434,4860.47,218,4G
TWR7165,2025-11-08 09:26:30.347702,1511.87,221,VoLTE
TWR6537,2025-11-01 04:01:10.192889,692.2,357,4G
TWR3755,2025-11-19 07:11:40.543186,4683.24,110,VoLTE
TWR2972,2025-10-28 02:37:12.759598,4822.51,166,4G
TWR3743,2025-10-29 15:57:25.585654,633.48,176,5G
TWR3727,2025-11-22 14:08:09.256386,2664.12,336,4G
TWR5718,2025-11-22 02:58:53.807545,4870.32,56,4G
TWR2477,2025-10-31 12:51:01.489496,4838.75,258,4G
TWR4105,2025-11-19 14:07:11.846578,987.81,166,VoLTE
TWR7629,2025-11-08 22:58:04.817276,1596.35,311,5G
TWR2359,2025-11-23 00:31:59.287403,3178.92,61,5G
TWR9805,2025-11-11 00:54:29.141635,208.04,186,5G
TWR3808,2025-11-15 16:09:35.521494,1399.98,430,4G
TWR6444,2025-10-31 13:06:43.212561,205.31,406,VoLTE
TWR8944,2025-11-04 09:43:52.799926,4002.44,462,5G
TWR7076,2025-11-18 00:34:14.140874,2073.95,485,4G
TWR2782,2025-11-22 12:49:11.739809,3921.52,466,5G
TWR2471,2025-10-26 22:40:59.292650,1478.8,263,4G
TWR9691,2025-11-02 19:08:01.920930,606.66,77,5G
TWR4170,2025-11-02 08:45:48.993802,283.44,482,5G
TWR2071,2025-11-02 20:40:43.358851,1670.81,278,5G
TWR3253,2025-11-12 14:37:15.988977,3884.01,164,4G
TWR9751,2025-10-30 13:55:20.284019,1966.59,136,VoLTE
TWR1229,2025-11-24 16:22:02.011089,3353.19,499,VoLTE
TWR4662,2025-11-15 10:27:16.108643,2409.83,220,VoLTE
TWR4944,2025-10-31 18:31:36.342331,3817.51,179,4G
TWR4492,2025-11-16 00:11:01.887233,2209.51,31,5G
TWR2518,2025-11-21 13:03:37.893601,1245.67,444,4G
TWR3450,2025-10-30 14:50:40.381658,2696.88,458,5G
TWR5956,2025-11-07 14:42:27.975571,3327.29,483,VoLTE
TWR9041,2025-11-24 01:23:32.278886,4772.3,222,VoLTE
TWR2981,2025-11-04 14:53:09.362407,1495.75,320,5G
TWR1172,2025-10-28 14:33:40.497687,325.52,236,VoLTE
TWR1730,2025-11-15 22:12:16.801132,1589.81,92,5G
TWR4630,2025-11-10 10:55:11.168128,4827.87,132,VoLTE
TWR1427,2025-11-21 02:12:12.097532,1174.51,423,5G
TWR7341,2025-11-12 06:29:57.095957,4955.35,379,4G
TWR6032,2025-11-17 12:10:03.430516,4869.23,261,VoLTE
TWR4105,2025-10-28 09:05:31.729318,4174.4,418,5G
TWR2279,2025-11-06 21:06:02.797358,4780.55,198,VoLTE
TWR3296,2025-11-18 10:51:17.075404,2910.38,465,4G
TWR4804,2025-11-09 11:23:43.199459,1450.85,183,4G
TWR2928,2025-11-10 15:56:44.556874,3528.7,164,5G
TWR9121,2025-11-24 12:20:22.911200,3917.82,223,4G
TWR3066,2025-11-08 20:40:04.094162,1763.93,302,4G
TWR6035,2025-11-17 17:34:36.224944,1981.41,406,VoLTE
TWR2676,2025-11-16 16:39:39.735821,3363.39,32,VoLTE
TWR1413,2025-11-18 00:36:48.261075,1203.67,172,VoLTE
TWR1205,2025-11-14 16:02:10.299630,565.63,291,VoLTE
TWR8852,2025-10-29 05:34:48.688251,678.69,59,VoLTE
TWR2542,2025-11-09 15:17:15.898360,591.71,39,VoLTE
TWR9467,2025-11-08 09:58:51.556572,1266.42,34,VoLTE
TWR6191,2025-11-07 00:50:37.014496,2433.42,193,5G
TWR7750,2025-11-11 21:32:47.662623,4645.96,292,4G
TWR9330,2025-11-23 11:23:34.806720,1485.96,359,VoLTE
TWR9206,2025-11-06 17:39:46.275757,3544.19,49,4G
TWR8218,2025-11-24 15:21:03.131145,615.02,261,5G
TWR9967,2025-10-29 13:12:59.110257,3055.28,477,4G
TWR5696,2025-11-11 15:41:12.332764,1464.76,276,5G
TWR6272,2025-11-01 04:14:29.753313,4889.32,417,5G
TWR3398,2025-11-17 22:15:32.047335,1361.27,79,4G
TWR1964,2025-11-20 06:06:10.639141,363.09,128,VoLTE
TWR9494,2025-10-29 17:47:18.543834,3235.72,70,VoLTE
TWR5076,2025-11-02 01:44:22.134293,3868.94,58,VoLTE
TWR8294,2025-11-03 02:52:30.949266,972.11,77,VoLTE
TWR8767,2025-10-29 17:49:29.817720,4710.8,287,5G
TWR5014,2025-10-26 21:14:49.106940,3188.27,157,4G
TWR1590,2025-11-11 09:06:10.030475,343.08,64,VoLTE
TWR6047,2025-11-12 05:06:22.017673,4996.8,267,VoLTE
TWR3258,2025-11-14 05:37:49.295684,3104.49,404,VoLTE
TWR7423,2025-11-03 05:23:37.759840,3116.61,453,VoLTE
TWR2926,2025-11-24 04:51:24.004760,4243.65,202,VoLTE
TWR3625,2025-10-27 11:27:10.064824,225.06,255,VoLTE
TWR1180,2025-10-30 01:28:04.085487,4974.5,241,5G
TWR7707,2025-11-15 23:41:17.944290,2184.54,392,4G
TWR4184,2025-11-07 01:42:29.249583,1219.65,341,5G
TWR7326,2025-11-11 09:36:08.037007,2186.89,476,VoLTE
TWR2272,2025-10-27 21:43:55.399694,3660.27,134,VoLTE
TWR6599,2025-11-24 19:28:15.527512,2628.8,15,5G
TWR2115,2025-11-17 18:48:20.547349,703.04,169,4G
TWR7480,2025-10-30 20:36:57.557317,1463.06,77,5G
TWR9181,2025-11-11 03:27:59.818033,1440.04,148,4G
TWR3628,2025-11-24 13:36:52.552805,3539.3,497,VoLTE
TWR5100,2025-11-04 09:56:53.528189,3089.2,400,5G
TWR2208,2025-11-14 13:15:05.119281,298.83,23,5G
TWR7225,2025-11-03 00:45:57.104914,1489.46,226,5G
TWR7287,2025-11-03 04:54:41.192742,4944.92,448,5G
TWR4055,2025-11-09 17:27:56.735544,3037.96,292,4G
TWR1862,2025-10-29 09:44:30.013837,208.55,285,4G
TWR1716,2025-11-04 17:50:21.773571,1694.0,132,4G
TWR2174,2025-11-07 09:34:15.737750,4052.59,217,4G
TWR4148,2025-11-16 09:56:35.868428,780.5,320,5G
TWR8523,2025-11-11 15:56:30.880786,4719.14,307,VoLTE
TWR7813,2025-11-06 00:23:26.097374,1952.55,462,5G
TWR8121,2025-10-28 02:46:56.052063,2542.21,437,VoLTE
TWR8820,2025-10-29 23:32:23.781743,3494.89,294,4G
TWR6852,2025-11-14 05:40:09.136073,2755.89,70,VoLTE
TWR1754,2025-10-29 19:10:44.385073,995.54,176,VoLTE
TWR6575,2025-11-21 06:24:08.732818,2516.51,349,VoLTE
TWR7279,2025-10-28 00:25:01.001856,4504.44,482,4G
TWR3066,2025-11-14 09:38:10.689512,3824.56,446,5G
TWR6637,2025-11-04 09:50:56.704246,3702.35,330,5G
TWR5856,2025-11-13 00:12:23.292843,2858.09,335,5G
TWR5475,2025-11-04 04:46:27.078292,2906.87,495,VoLTE
TWR6125,2025-11-04 18:17:49.327335,2293.62,497,VoLTE
TWR4251,2025-11-05 22:48:57.385600,4108.78,395,VoLTE
TWR1976,2025-11-18 17:53:52.324492,402.11,59,VoLTE
TWR2316,2025-11-22 08:26:34.902287,2039.81,418,4G
TWR6845,2025-11-14 19:27:57.959544,2560.99,109,4G
TWR4839,2025-10-31 23:22:59.677526,1159.36,27,4G
TWR5792,2025-11-24 05:37:23.392601,476.53,219,4G
TWR2592,2025-11-04 14:46:35.421269,1795.47,183,4G
TWR3117,2025-11-08 21:13:30.053010,1383.14,146,5G
TWR6835,2025-11-02 21:26:17.334867,2890.57,332,VoLTE
TWR6639,2025-10-26 09:52:01.968093,1619.33,297,5G
TWR6674,2025-11-06 04:46:03.494973,115.98,472,VoLTE
TWR6641,2025-11-16 21:22:13.165476,2047.0,429,VoLTE
TWR7201,2025-11-01 00:28:39.911659,2379.5,133,VoLTE
TWR1244,2025-11-08 08:31:31.157959,1227.47,99,4G
TWR1236,2025-11-13 21:31:28.152153,4067.78,483,VoLTE
TWR7564,2025-11-20 04:35:33.692036,2158.57,363,4G
TWR2485,2025-11-14 09:05:19.247108,4106.61,331,5G
TWR1077,2025-11-25 01:21:49.553624,3148.42,497,5G
TWR8876,2025-11-12 06:15:04.131398,2410.68,494,VoLTE
TWR8269,2025-11-10 08:50:04.929546,156.46,246,4G
TWR7009,2025-11-17 10:30:09.383459,4426.07,469,4G
TWR5057,2025-10-27 09:12:12.359405,1429.55,409,VoLTE
TWR9664,2025-10-28 10:42:14.037450,1486.86,69,VoLTE
TWR4911,2025-11-07 00:51:53.630472,4433.9,47,4G
TWR2273,2025-11-07 23:28:42.041283,1657.81,277,VoLTE
TWR4124,2025-11-21 14:57:27.314931,123.37,457,5G
TWR7461,2025-10-27 17:09:27.830254,2558.21,12,4G
TWR8417,2025-11-12 13:54:18.107974,4845.2,283,5G
TWR5141,2025-10-27 16:26:58.124252,1023.4,492,5G
TWR4728,2025-11-08 09:48:42.244415,2055.44,431,4G
TWR6922,2025-11-08 00:30:13.801852,402.19,447,VoLTE
TWR6486,2025-11-17 03:14:49.975329,4863.53,249,4G
TWR4664,2025-11-21 00:08:52.970486,2462.92,420,5G
TWR6548,2025-11-09 03:37:11.056807,3120.03,328,VoLTE
TWR4645,2025-11-12 13:37:36.187236,3939.1,453,VoLTE
TWR2521,2025-11-08 21:06:59.018211,3829.16,243,5G
TWR4049,2025-11-15 17:27:37.895650,3335.28,134,VoLTE
TWR8176,2025-11-03 17:49:59.166469,725.27,467,5G
TWR1432,2025-11-22 23:05:44.442572,4555.32,245,VoLTE
TWR1688,2025-11-10 16:42:14.028693,3610.58,206,4G
TWR5622,2025-11-24 13:57:53.867318,4636.12,482,5G
TWR3397,2025-11-11 15:04:39.444880,2521.52,267,VoLTE
TWR3325,2025-11-08 10:53:38.009719,1691.84,69,4G
TWR5361,2025-11-05 16:11:02.191822,1069.38,215,4G
TWR1001,2025-11-06 04:13:37.772203,872.03,386,5G
TWR1916,2025-11-14 03:45:20.899799,1649.56,425,VoLTE
TWR6127,2025-11-14 22:33:59.777229,1630.53,151,5G
TWR7527,2025-11-17 08:23:39.509877,2655.22,133,5G
TWR9941,2025-10-27 12:36:52.903111,3185.9,71,VoLTE
TWR2456,2025-11-09 15:51:49.419847,3013.81,64,5G
TWR6717,2025-10-27 11:21:45.590432,2778.21,291,VoLTE
TWR7463,2025-11-02 20:24:15.654938,3910.92,438,4G
TWR7214,2025-11-13 08:16:29.021975,2498.23,237,5G
TWR1231,2025-10-30 05:31:06.508914,4944.69,451,5G
TWR5984,2025-11-18 19:00:45.293296,231.39,295,5G
TWR5508,2025-10-27 00:49:52.824821,1697.97,119,4G
TWR2395,2025-11-09 14:24:43.684639,2652.19,456,4G
TWR3318,2025-11-24 12:28:52.007067,2960.65,260,VoLTE
TWR8185,2025-10-30 06:06:40.844133,771.85,448,5G
TWR7471,2025-11-20 18:31:47.680721,949.28,262,5G
TWR6498,2025-11-21 22:34:17.246525,1287.14,310,4G
TWR5851,2025-11-23 18:25:52.454724,4863.99,68,VoLTE
TWR4139,2025-11-09 05:07:20.908107,4362.31,176,VoLTE
TWR6394,2025-11-11 21:38:40.781752,4357.43,45,VoLTE
TWR3391,2025-11-16 19:59:56.369306,1696.19,112,5G
TWR6273,2025-11-10 04:11:54.989641,3352.82,31,5G
TWR3029,2025-11-10 08:01:18.332759,606.29,399,4G
TWR2235,2025-11-05 06:06:33.873601,3580.33,151,VoLTE
TWR5565,2025-11-06 10:22:42.492590,1628.97,243,5G
TWR4460,2025-10-31 22:14:42.057297,4473.43,302,4G
TWR4227,2025-11-09 11:15:21.141859,508.92,166,5G
TWR2735,2025-11-12 00:56:24.266945,1204.31,324,5G
TWR7247,2025-11-14 12:37:38.564454,4254.65,495,VoLTE
TWR3202,2025-11-23 02:56:33.758823,1895.69,173,5G
TWR3089,2025-11-24 06:22:52.760195,2740.47,346,4G
TWR7922,2025-11-07 09:52:49.002359,4586.0,316,VoLTE
TWR1446,2025-11-04 08:39:09.597211,1758.87,33,VoLTE
TWR5904,2025-11-01 14:55:12.213347,4791.53,44,4G
TWR4115,2025-11-04 05:25:49.470566,2561.21,232,5G
TWR8119,2025-10-27 03:17:06.357903,2256.12,60,4G
TWR5796,2025-11-24 22:20:32.795638,2176.27,418,5G
TWR9794,2025-11-04 08:37:45.561210,1159.03,96,5G
TWR2120,2025-11-16 13:18:06.709511,2881.66,187,4G
TWR8688,2025-11-14 04:23:57.857461,4401.5,158,4G
TWR2540,2025-11-03 10:57:57.362548,2139.68,479,4G
TWR9077,2025-11-04 06:39:53.775248,556.33,317,VoLTE
TWR2336,2025-11-09 22:31:24.117609,720.18,406,5G
TWR5405,2025-11-09 05:16:01.706953,4384.57,27,5G
TWR8402,2025-11-07 22:47:14.099837,1049.9,329,VoLTE
TWR3194,2025-11-23 05:04:58.316520,3933.11,446,5G
TWR7001,2025-11-01 16:03:34.055253,1541.4,304,5G
TWR9182,2025-11-14 17:10:47.285687,1003.37,103,4G
TWR6023,2025-10-29 00:27:25.331666,2678.54,500,VoLTE
TWR3143,2025-11-14 11:00:48.346633,2243.61,174,5G
TWR8555,2025-11-11 13:53:23.888278,3426.91,375,5G
TWR9856,2025-11-11 00:51:45.693427,2677.57,386,5G
TWR2194,2025-10-30 20:59:58.770661,2206.42,260,4G
TWR3187,2025-11-22 01:59:23.409616,1510.62,326,VoLTE
TWR5063,2025-11-24 11:11:47.393951,270.67,172,5G
TWR6687,2025-11-02 18:13:25.386563,4246.23,284,5G
TWR8914,2025-11-14 03:18:43.473158,4900.78,434,5G
TWR6497,2025-11-18 03:29:06.990920,2327.13,323,VoLTE
TWR7748,2025-11-09 03:04:20.915926,925.02,497,5G
TWR3874,2025-11-18 02:28:22.498484,2676.06,444,VoLTE
TWR9865,2025-11-18 06:30:07.959686,549.09,351,5G
TWR6032,2025-11-01 04:30:02.021605,1153.28,391,4G
TWR8172,2025-11-16 15:43:22.506336,4578.0,392,VoLTE
TWR1950,2025-11-01 00:04:37.467086,1530.5,73,4G
TWR2101,2025-11-23 23:50:18.489530,373.78,292,5G
TWR7158,2025-11-24 13:36:16.859240,3580.19,129,5G
TWR9158,2025-11-12 07:18:09.724726,4889.15,414,VoLTE
TWR7998,2025-11-08 09:59:38.394668,3170.37,140,VoLTE
TWR7076,2025-11-14 00:35:27.175232,2192.73,363,5G
TWR4475,2025-10-30 16:28:16.039774,865.06,196,5G
TWR5703,2025-11-06 19:33:30.392709,1748.89,301,VoLTE
TWR2047,2025-11-05 19:22:35.675984,1591.14,203,VoLTE
TWR9658,2025-10-26 10:47:07.765041,3380.51,495,VoLTE
TWR4323,2025-10-28 21:29:20.900630,4454.05,458,5G
TWR1268,2025-11-22 06:31:32.716416,2469.48,107,5G
TWR1845,2025-10-28 21:34:25.809075,3094.78,290,4G
TWR7647,2025-10-27 09:16:41.572477,2246.6,410,4G
TWR2804,2025-11-06 03:41:29.239525,4297.44,364,VoLTE
TWR1284,2025-11-23 01:27:12.684354,2921.38,330,VoLTE
TWR8669,2025-11-03 21:25:44.414682,3988.72,222,VoLTE
TWR7690,2025-10-28 00:42:28.585530,4832.55,244,VoLTE
TWR4952,2025-11-07 09:59:34.528026,1584.73,45,VoLTE
TWR4179,2025-11-22 13:51:53.712123,2215.99,326,4G
TWR4023,2025-10-31 00:17:27.212953,405.43,128,VoLTE
TWR8957,2025-11-07 16:23:03.106087,3224.75,433,5G
TWR2000,2025-10-29 09:31:44.089970,2770.01,322,5G
TWR4667,2025-11-06 13:40:40.847219,1865.51,432,VoLTE
TWR2438,2025-10-29 08:40:52.923774,3872.14,457,4G
TWR9903,2025-11-24 12:04:10.183205,4854.22,378,VoLTE
TWR1930,2025-11-21 03:22:31.387652,2890.35,317,4G
TWR3972,2025-11-23 17:28:40.516770,4584.42,138,4G
TWR8979,2025-11-01 07:58:59.849786,4334.07,28,5G
TWR2437,2025-11-15 03:35:27.145885,1496.72,471,4G
TWR4944,2025-11-11 03:12:58.229759,1667.52,244,5G
TWR5009,2025-11-24 02:15:24.698925,2455.08,154,4G
TWR3767,2025-11-18 12:24:02.552754,3545.92,60,VoLTE
TWR1939,2025-11-09 01:21:06.196842,4282.93,249,VoLTE
TWR8821,2025-11-11 09:46:09.672463,1087.02,237,VoLTE
TWR1323,2025-11-20 20:48:40.710883,317.12,202,4G
TWR2971,2025-11-07 19:20:24.912655,241.77,309,4G
TWR1316,2025-11-05 23:46:28.080683,263.39,456,5G
TWR1340,2025-10-27 22:46:56.742414,4443.71,153,VoLTE
TWR9501,2025-10-31 10:55:33.256418,3560.06,381,5G
